token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size,call_put
57959,FINNIFTY31JUL2525950PE,FINNIFTY,2025-07-31,525950.0,65,OPTIDX,NFO,5.000000,PE
57991,FINNIFTY31JUL2527150PE,FINNIFTY,2025-07-31,527150.0,65,OPTIDX,NFO,5.000000,PE
58005,FINNIFTY31JUL2527850PE,FINNIFTY,2025-07-31,527850.0,65,OPTIDX,NFO,5.000000,PE
58006,FINNIFTY31JUL2527950CE,FINNIFTY,2025-07-31,527950.0,65,OPTIDX,NFO,5.000000,CE
58007,FINNIFTY31JUL2527950PE,FINNIFTY,2025-07-31,527950.0,65,OPTIDX,NFO,5.000000,PE
54723,FINNIFTY31JUL2523000CE,FINNIFTY,2025-07-31,523000.0,65,OPTIDX,NFO,5.000000,CE
54724,FINNIFTY31JUL2523000PE,FINNIFTY,2025-07-31,523000.0,65,OPTIDX,NFO,5.000000,PE
54738,FINNIFTY31JUL2523700PE,FINNIFTY,2025-07-31,523700.0,65,OPTIDX,NFO,5.000000,PE
54770,FINNIFTY31JUL2525300PE,FINNIFTY,2025-07-31,525300.0,65,OPTIDX,NFO,5.000000,PE
54771,FINNIFTY31JUL2525400CE,FINNIFTY,2025-07-31,525400.0,65,OPTIDX,NFO,5.000000,CE
54775,FINNIFTY31JUL2525600CE,FINNIFTY,2025-07-31,525600.0,65,OPTIDX,NFO,5.000000,CE
54777,FINNIFTY31JUL2525700CE,FINNIFTY,2025-07-31,525700.0,65,OPTIDX,NFO,5.000000,CE
54780,FINNIFTY31JUL2525800PE,FINNIFTY,2025-07-31,525800.0,65,OPTIDX,NFO,5.000000,PE
54785,FINNIFTY31JUL2526100CE,FINNIFTY,2025-07-31,526100.0,65,OPTIDX,NFO,5.000000,CE
54814,FINNIFTY31JUL2526200PE,FINNIFTY,2025-07-31,526200.0,65,OPTIDX,NFO,5.000000,PE
54868,FINNIFTY31JUL2528500PE,FINNIFTY,2025-07-31,528500.0,65,OPTIDX,NFO,5.000000,PE
54877,FINNIFTY31JUL2529000CE,FINNIFTY,2025-07-31,529000.0,65,OPTIDX,NFO,5.000000,CE
57954,FINNIFTY31JUL2525750CE,FINNIFTY,2025-07-31,525750.0,65,OPTIDX,NFO,5.000000,CE
57955,FINNIFTY31JUL2525750PE,FINNIFTY,2025-07-31,525750.0,65,OPTIDX,NFO,5.000000,PE
57957,FINNIFTY31JUL2525850PE,FINNIFTY,2025-07-31,525850.0,65,OPTIDX,NFO,5.000000,PE
57969,FINNIFTY31JUL2526450PE,FINNIFTY,2025-07-31,526450.0,65,OPTIDX,NFO,5.000000,PE
57970,FINNIFTY31JUL2526550CE,FINNIFTY,2025-07-31,526550.0,65,OPTIDX,NFO,5.000000,CE
57984,FINNIFTY31JUL2526850CE,FINNIFTY,2025-07-31,526850.0,65,OPTIDX,NFO,5.000000,CE
57987,FINNIFTY31JUL2526950PE,FINNIFTY,2025-07-31,526950.0,65,OPTIDX,NFO,5.000000,PE
57999,FINNIFTY31JUL2527550PE,FINNIFTY,2025-07-31,527550.0,65,OPTIDX,NFO,5.000000,PE
58002,FINNIFTY31JUL2527750CE,FINNIFTY,2025-07-31,527750.0,65,OPTIDX,NFO,5.000000,CE
58013,FINNIFTY31JUL2528250PE,FINNIFTY,2025-07-31,528250.0,65,OPTIDX,NFO,5.000000,PE
54733,FINNIFTY31JUL2523500CE,FINNIFTY,2025-07-31,523500.0,65,OPTIDX,NFO,5.000000,CE
54746,FINNIFTY31JUL2524100PE,FINNIFTY,2025-07-31,524100.0,65,OPTIDX,NFO,5.000000,PE
54759,FINNIFTY31JUL2524800CE,FINNIFTY,2025-07-31,524800.0,65,OPTIDX,NFO,5.000000,CE
54761,FINNIFTY31JUL2524900CE,FINNIFTY,2025-07-31,524900.0,65,OPTIDX,NFO,5.000000,CE
54765,FINNIFTY31JUL2525100CE,FINNIFTY,2025-07-31,525100.0,65,OPTIDX,NFO,5.000000,CE
54768,FINNIFTY31JUL2525200PE,FINNIFTY,2025-07-31,525200.0,65,OPTIDX,NFO,5.000000,PE
54769,FINNIFTY31JUL2525300CE,FINNIFTY,2025-07-31,525300.0,65,OPTIDX,NFO,5.000000,CE
54776,FINNIFTY31JUL2525600PE,FINNIFTY,2025-07-31,525600.0,65,OPTIDX,NFO,5.000000,PE
54781,FINNIFTY31JUL2525900CE,FINNIFTY,2025-07-31,525900.0,65,OPTIDX,NFO,5.000000,CE
54820,FINNIFTY31JUL2526300PE,FINNIFTY,2025-07-31,526300.0,65,OPTIDX,NFO,5.000000,PE
54825,FINNIFTY31JUL2526600CE,FINNIFTY,2025-07-31,526600.0,65,OPTIDX,NFO,5.000000,CE
54838,FINNIFTY31JUL2527000PE,FINNIFTY,2025-07-31,527000.0,65,OPTIDX,NFO,5.000000,PE
54842,FINNIFTY31JUL2527200PE,FINNIFTY,2025-07-31,527200.0,65,OPTIDX,NFO,5.000000,PE
54850,FINNIFTY31JUL2527600PE,FINNIFTY,2025-07-31,527600.0,65,OPTIDX,NFO,5.000000,PE
54858,FINNIFTY31JUL2528000PE,FINNIFTY,2025-07-31,528000.0,65,OPTIDX,NFO,5.000000,PE
54863,FINNIFTY31JUL2528300CE,FINNIFTY,2025-07-31,528300.0,65,OPTIDX,NFO,5.000000,CE
54871,FINNIFTY31JUL2528700CE,FINNIFTY,2025-07-31,528700.0,65,OPTIDX,NFO,5.000000,CE
54890,FINNIFTY31JUL2529600PE,FINNIFTY,2025-07-31,529600.0,65,OPTIDX,NFO,5.000000,PE
54894,FINNIFTY31JUL2529800PE,FINNIFTY,2025-07-31,529800.0,65,OPTIDX,NFO,5.000000,PE
54898,FINNIFTY31JUL2530000PE,FINNIFTY,2025-07-31,530000.0,65,OPTIDX,NFO,5.000000,PE
57951,FINNIFTY31JUL2525550PE,FINNIFTY,2025-07-31,525550.0,65,OPTIDX,NFO,5.000000,PE
57964,FINNIFTY31JUL2526250CE,FINNIFTY,2025-07-31,526250.0,65,OPTIDX,NFO,5.000000,CE
57971,FINNIFTY31JUL2526550PE,FINNIFTY,2025-07-31,526550.0,65,OPTIDX,NFO,5.000000,PE
57972,FINNIFTY31JUL2526650CE,FINNIFTY,2025-07-31,526650.0,65,OPTIDX,NFO,5.000000,CE
57983,FINNIFTY31JUL2526750PE,FINNIFTY,2025-07-31,526750.0,65,OPTIDX,NFO,5.000000,PE
57990,FINNIFTY31JUL2527150CE,FINNIFTY,2025-07-31,527150.0,65,OPTIDX,NFO,5.000000,CE
57996,FINNIFTY31JUL2527450CE,FINNIFTY,2025-07-31,527450.0,65,OPTIDX,NFO,5.000000,CE
58015,FINNIFTY31JUL2528350PE,FINNIFTY,2025-07-31,528350.0,65,OPTIDX,NFO,5.000000,PE
53215,MIDCPNIFTY31JUL25FUT,MIDCPNIFTY,2025-07-31,0.0,140,FUTIDX,NFO,5.000000,
64102,MIDCPNIFTY28AUG25FUT,MIDCPNIFTY,2025-08-28,0.0,140,FUTIDX,NFO,5.000000,
55096,MIDCPNIFTY31JUL2510600PE,MIDCPNIFTY,2025-07-31,510600.0,140,OPTIDX,NFO,5.000000,PE
55160,MIDCPNIFTY31JUL2511200PE,MIDCPNIFTY,2025-07-31,511200.0,140,OPTIDX,NFO,5.000000,PE
55164,MIDCPNIFTY31JUL2511250PE,MIDCPNIFTY,2025-07-31,511250.0,140,OPTIDX,NFO,5.000000,PE
55170,MIDCPNIFTY31JUL2511325CE,MIDCPNIFTY,2025-07-31,511325.0,140,OPTIDX,NFO,5.000000,CE
55175,MIDCPNIFTY31JUL2511350PE,MIDCPNIFTY,2025-07-31,511350.0,140,OPTIDX,NFO,5.000000,PE
55178,MIDCPNIFTY31JUL2511400CE,MIDCPNIFTY,2025-07-31,511400.0,140,OPTIDX,NFO,5.000000,CE
55201,MIDCPNIFTY31JUL2511625CE,MIDCPNIFTY,2025-07-31,511625.0,140,OPTIDX,NFO,5.000000,CE
55206,MIDCPNIFTY31JUL2511675PE,MIDCPNIFTY,2025-07-31,511675.0,140,OPTIDX,NFO,5.000000,PE
55211,MIDCPNIFTY31JUL2511750CE,MIDCPNIFTY,2025-07-31,511750.0,140,OPTIDX,NFO,5.000000,CE
55213,MIDCPNIFTY31JUL2511775CE,MIDCPNIFTY,2025-07-31,511775.0,140,OPTIDX,NFO,5.000000,CE
55220,MIDCPNIFTY31JUL2511825PE,MIDCPNIFTY,2025-07-31,511825.0,140,OPTIDX,NFO,5.000000,PE
55250,MIDCPNIFTY31JUL2512100PE,MIDCPNIFTY,2025-07-31,512100.0,140,OPTIDX,NFO,5.000000,PE
55255,MIDCPNIFTY31JUL2512175CE,MIDCPNIFTY,2025-07-31,512175.0,140,OPTIDX,NFO,5.000000,CE
55267,MIDCPNIFTY31JUL2512300CE,MIDCPNIFTY,2025-07-31,512300.0,140,OPTIDX,NFO,5.000000,CE
55256,MIDCPNIFTY31JUL2512175PE,MIDCPNIFTY,2025-07-31,512175.0,140,OPTIDX,NFO,5.000000,PE
55266,MIDCPNIFTY31JUL2512275PE,MIDCPNIFTY,2025-07-31,512275.0,140,OPTIDX,NFO,5.000000,PE
55277,MIDCPNIFTY31JUL2512425CE,MIDCPNIFTY,2025-07-31,512425.0,140,OPTIDX,NFO,5.000000,CE
55287,MIDCPNIFTY31JUL2512500CE,MIDCPNIFTY,2025-07-31,512500.0,140,OPTIDX,NFO,5.000000,CE
55292,MIDCPNIFTY31JUL2512500PE,MIDCPNIFTY,2025-07-31,512500.0,140,OPTIDX,NFO,5.000000,PE
55307,MIDCPNIFTY31JUL2512700CE,MIDCPNIFTY,2025-07-31,512700.0,140,OPTIDX,NFO,5.000000,CE
55323,MIDCPNIFTY31JUL2512850CE,MIDCPNIFTY,2025-07-31,512850.0,140,OPTIDX,NFO,5.000000,CE
55332,MIDCPNIFTY31JUL2512950PE,MIDCPNIFTY,2025-07-31,512950.0,140,OPTIDX,NFO,5.000000,PE
55354,MIDCPNIFTY31JUL2513175CE,MIDCPNIFTY,2025-07-31,513175.0,140,OPTIDX,NFO,5.000000,CE
55374,MIDCPNIFTY31JUL2513300PE,MIDCPNIFTY,2025-07-31,513300.0,140,OPTIDX,NFO,5.000000,PE
55375,MIDCPNIFTY31JUL2513325CE,MIDCPNIFTY,2025-07-31,513325.0,140,OPTIDX,NFO,5.000000,CE
55377,MIDCPNIFTY31JUL2513350CE,MIDCPNIFTY,2025-07-31,513350.0,140,OPTIDX,NFO,5.000000,CE
55386,MIDCPNIFTY31JUL2513450PE,MIDCPNIFTY,2025-07-31,513450.0,140,OPTIDX,NFO,5.000000,PE
55387,MIDCPNIFTY31JUL2513475CE,MIDCPNIFTY,2025-07-31,513475.0,140,OPTIDX,NFO,5.000000,CE
55398,MIDCPNIFTY31JUL2513600PE,MIDCPNIFTY,2025-07-31,513600.0,140,OPTIDX,NFO,5.000000,PE
55400,MIDCPNIFTY31JUL2513625PE,MIDCPNIFTY,2025-07-31,513625.0,140,OPTIDX,NFO,5.000000,PE
55417,MIDCPNIFTY31JUL2513850CE,MIDCPNIFTY,2025-07-31,513850.0,140,OPTIDX,NFO,5.000000,CE
55434,MIDCPNIFTY31JUL2514025PE,MIDCPNIFTY,2025-07-31,514025.0,140,OPTIDX,NFO,5.000000,PE
55440,MIDCPNIFTY31JUL2514100PE,MIDCPNIFTY,2025-07-31,514100.0,140,OPTIDX,NFO,5.000000,PE
55457,MIDCPNIFTY31JUL2514300PE,MIDCPNIFTY,2025-07-31,514300.0,140,OPTIDX,NFO,5.000000,PE
55151,MIDCPNIFTY31JUL2511100CE,MIDCPNIFTY,2025-07-31,511100.0,140,OPTIDX,NFO,5.000000,CE
55159,MIDCPNIFTY31JUL2511200CE,MIDCPNIFTY,2025-07-31,511200.0,140,OPTIDX,NFO,5.000000,CE
55180,MIDCPNIFTY31JUL2511425CE,MIDCPNIFTY,2025-07-31,511425.0,140,OPTIDX,NFO,5.000000,CE
55197,MIDCPNIFTY31JUL2511575CE,MIDCPNIFTY,2025-07-31,511575.0,140,OPTIDX,NFO,5.000000,CE
55200,MIDCPNIFTY31JUL2511600PE,MIDCPNIFTY,2025-07-31,511600.0,140,OPTIDX,NFO,5.000000,PE
55204,MIDCPNIFTY31JUL2511650PE,MIDCPNIFTY,2025-07-31,511650.0,140,OPTIDX,NFO,5.000000,PE
55205,MIDCPNIFTY31JUL2511675CE,MIDCPNIFTY,2025-07-31,511675.0,140,OPTIDX,NFO,5.000000,CE
55226,MIDCPNIFTY31JUL2511875PE,MIDCPNIFTY,2025-07-31,511875.0,140,OPTIDX,NFO,5.000000,PE
55253,MIDCPNIFTY31JUL2512150CE,MIDCPNIFTY,2025-07-31,512150.0,140,OPTIDX,NFO,5.000000,CE
55303,MIDCPNIFTY31JUL2512650CE,MIDCPNIFTY,2025-07-31,512650.0,140,OPTIDX,NFO,5.000000,CE
55316,MIDCPNIFTY31JUL2512775PE,MIDCPNIFTY,2025-07-31,512775.0,140,OPTIDX,NFO,5.000000,PE
55324,MIDCPNIFTY31JUL2512850PE,MIDCPNIFTY,2025-07-31,512850.0,140,OPTIDX,NFO,5.000000,PE
55325,MIDCPNIFTY31JUL2512875CE,MIDCPNIFTY,2025-07-31,512875.0,140,OPTIDX,NFO,5.000000,CE
55346,MIDCPNIFTY31JUL2513100CE,MIDCPNIFTY,2025-07-31,513100.0,140,OPTIDX,NFO,5.000000,CE
55357,MIDCPNIFTY31JUL2513200CE,MIDCPNIFTY,2025-07-31,513200.0,140,OPTIDX,NFO,5.000000,CE
55378,MIDCPNIFTY31JUL2513350PE,MIDCPNIFTY,2025-07-31,513350.0,140,OPTIDX,NFO,5.000000,PE
55383,MIDCPNIFTY31JUL2513425CE,MIDCPNIFTY,2025-07-31,513425.0,140,OPTIDX,NFO,5.000000,CE
55389,MIDCPNIFTY31JUL2513500CE,MIDCPNIFTY,2025-07-31,513500.0,140,OPTIDX,NFO,5.000000,CE
55391,MIDCPNIFTY31JUL2513525CE,MIDCPNIFTY,2025-07-31,513525.0,140,OPTIDX,NFO,5.000000,CE
55414,MIDCPNIFTY31JUL2513800PE,MIDCPNIFTY,2025-07-31,513800.0,140,OPTIDX,NFO,5.000000,PE
55428,MIDCPNIFTY31JUL2513950PE,MIDCPNIFTY,2025-07-31,513950.0,140,OPTIDX,NFO,5.000000,PE
55447,MIDCPNIFTY31JUL2514200CE,MIDCPNIFTY,2025-07-31,514200.0,140,OPTIDX,NFO,5.000000,CE
55448,MIDCPNIFTY31JUL2514200PE,MIDCPNIFTY,2025-07-31,514200.0,140,OPTIDX,NFO,5.000000,PE
55450,MIDCPNIFTY31JUL2514225PE,MIDCPNIFTY,2025-07-31,514225.0,140,OPTIDX,NFO,5.000000,PE
55456,MIDCPNIFTY31JUL2514300CE,MIDCPNIFTY,2025-07-31,514300.0,140,OPTIDX,NFO,5.000000,CE
55480,MIDCPNIFTY31JUL2514600PE,MIDCPNIFTY,2025-07-31,514600.0,140,OPTIDX,NFO,5.000000,PE
55488,MIDCPNIFTY31JUL2515000PE,MIDCPNIFTY,2025-07-31,515000.0,140,OPTIDX,NFO,5.000000,PE
55186,MIDCPNIFTY31JUL2511500CE,MIDCPNIFTY,2025-07-31,511500.0,140,OPTIDX,NFO,5.000000,CE
55188,MIDCPNIFTY31JUL2511500PE,MIDCPNIFTY,2025-07-31,511500.0,140,OPTIDX,NFO,5.000000,PE
55228,MIDCPNIFTY31JUL2511900PE,MIDCPNIFTY,2025-07-31,511900.0,140,OPTIDX,NFO,5.000000,PE
55231,MIDCPNIFTY31JUL2511950CE,MIDCPNIFTY,2025-07-31,511950.0,140,OPTIDX,NFO,5.000000,CE
55232,MIDCPNIFTY31JUL2511950PE,MIDCPNIFTY,2025-07-31,511950.0,140,OPTIDX,NFO,5.000000,PE
55248,MIDCPNIFTY31JUL2512075PE,MIDCPNIFTY,2025-07-31,512075.0,140,OPTIDX,NFO,5.000000,PE
55251,MIDCPNIFTY31JUL2512125CE,MIDCPNIFTY,2025-07-31,512125.0,140,OPTIDX,NFO,5.000000,CE
55254,MIDCPNIFTY31JUL2512150PE,MIDCPNIFTY,2025-07-31,512150.0,140,OPTIDX,NFO,5.000000,PE
55257,MIDCPNIFTY31JUL2512200CE,MIDCPNIFTY,2025-07-31,512200.0,140,OPTIDX,NFO,5.000000,CE
55264,MIDCPNIFTY31JUL2512250PE,MIDCPNIFTY,2025-07-31,512250.0,140,OPTIDX,NFO,5.000000,PE
55270,MIDCPNIFTY31JUL2512325PE,MIDCPNIFTY,2025-07-31,512325.0,140,OPTIDX,NFO,5.000000,PE
55298,MIDCPNIFTY31JUL2512575PE,MIDCPNIFTY,2025-07-31,512575.0,140,OPTIDX,NFO,5.000000,PE
55300,MIDCPNIFTY31JUL2512600PE,MIDCPNIFTY,2025-07-31,512600.0,140,OPTIDX,NFO,5.000000,PE
55302,MIDCPNIFTY31JUL2512625PE,MIDCPNIFTY,2025-07-31,512625.0,140,OPTIDX,NFO,5.000000,PE
55304,MIDCPNIFTY31JUL2512650PE,MIDCPNIFTY,2025-07-31,512650.0,140,OPTIDX,NFO,5.000000,PE
55314,MIDCPNIFTY31JUL2512750PE,MIDCPNIFTY,2025-07-31,512750.0,140,OPTIDX,NFO,5.000000,PE
55317,MIDCPNIFTY31JUL2512800CE,MIDCPNIFTY,2025-07-31,512800.0,140,OPTIDX,NFO,5.000000,CE
55337,MIDCPNIFTY31JUL2513000CE,MIDCPNIFTY,2025-07-31,513000.0,140,OPTIDX,NFO,5.000000,CE
55345,MIDCPNIFTY31JUL2513075PE,MIDCPNIFTY,2025-07-31,513075.0,140,OPTIDX,NFO,5.000000,PE
55351,MIDCPNIFTY31JUL2513125PE,MIDCPNIFTY,2025-07-31,513125.0,140,OPTIDX,NFO,5.000000,PE
55372,MIDCPNIFTY31JUL2513275PE,MIDCPNIFTY,2025-07-31,513275.0,140,OPTIDX,NFO,5.000000,PE
55385,MIDCPNIFTY31JUL2513450CE,MIDCPNIFTY,2025-07-31,513450.0,140,OPTIDX,NFO,5.000000,CE
55395,MIDCPNIFTY31JUL2513575CE,MIDCPNIFTY,2025-07-31,513575.0,140,OPTIDX,NFO,5.000000,CE
55413,MIDCPNIFTY31JUL2513800CE,MIDCPNIFTY,2025-07-31,513800.0,140,OPTIDX,NFO,5.000000,CE
55418,MIDCPNIFTY31JUL2513850PE,MIDCPNIFTY,2025-07-31,513850.0,140,OPTIDX,NFO,5.000000,PE
55426,MIDCPNIFTY31JUL2513925PE,MIDCPNIFTY,2025-07-31,513925.0,140,OPTIDX,NFO,5.000000,PE
55431,MIDCPNIFTY31JUL2514000CE,MIDCPNIFTY,2025-07-31,514000.0,140,OPTIDX,NFO,5.000000,CE
55442,MIDCPNIFTY31JUL2514125PE,MIDCPNIFTY,2025-07-31,514125.0,140,OPTIDX,NFO,5.000000,PE
55443,MIDCPNIFTY31JUL2514150CE,MIDCPNIFTY,2025-07-31,514150.0,140,OPTIDX,NFO,5.000000,CE
55466,MIDCPNIFTY31JUL2514400PE,MIDCPNIFTY,2025-07-31,514400.0,140,OPTIDX,NFO,5.000000,PE
55481,MIDCPNIFTY31JUL2514700CE,MIDCPNIFTY,2025-07-31,514700.0,140,OPTIDX,NFO,5.000000,CE
55482,MIDCPNIFTY31JUL2514700PE,MIDCPNIFTY,2025-07-31,514700.0,140,OPTIDX,NFO,5.000000,PE
55483,MIDCPNIFTY31JUL2514800CE,MIDCPNIFTY,2025-07-31,514800.0,140,OPTIDX,NFO,5.000000,CE
55484,MIDCPNIFTY31JUL2514800PE,MIDCPNIFTY,2025-07-31,514800.0,140,OPTIDX,NFO,5.000000,PE
55486,MIDCPNIFTY31JUL2514900PE,MIDCPNIFTY,2025-07-31,514900.0,140,OPTIDX,NFO,5.000000,PE
55106,MIDCPNIFTY31JUL2510700PE,MIDCPNIFTY,2025-07-31,510700.0,140,OPTIDX,NFO,5.000000,PE
55161,MIDCPNIFTY31JUL2511225CE,MIDCPNIFTY,2025-07-31,511225.0,140,OPTIDX,NFO,5.000000,CE
55176,MIDCPNIFTY31JUL2511375CE,MIDCPNIFTY,2025-07-31,511375.0,140,OPTIDX,NFO,5.000000,CE
55181,MIDCPNIFTY31JUL2511425PE,MIDCPNIFTY,2025-07-31,511425.0,140,OPTIDX,NFO,5.000000,PE
55184,MIDCPNIFTY31JUL2511475CE,MIDCPNIFTY,2025-07-31,511475.0,140,OPTIDX,NFO,5.000000,CE
55202,MIDCPNIFTY31JUL2511625PE,MIDCPNIFTY,2025-07-31,511625.0,140,OPTIDX,NFO,5.000000,PE
55238,MIDCPNIFTY31JUL2512000PE,MIDCPNIFTY,2025-07-31,512000.0,140,OPTIDX,NFO,5.000000,PE
55249,MIDCPNIFTY31JUL2512100CE,MIDCPNIFTY,2025-07-31,512100.0,140,OPTIDX,NFO,5.000000,CE
55265,MIDCPNIFTY31JUL2512275CE,MIDCPNIFTY,2025-07-31,512275.0,140,OPTIDX,NFO,5.000000,CE
55283,MIDCPNIFTY31JUL2512475CE,MIDCPNIFTY,2025-07-31,512475.0,140,OPTIDX,NFO,5.000000,CE
55301,MIDCPNIFTY31JUL2512625CE,MIDCPNIFTY,2025-07-31,512625.0,140,OPTIDX,NFO,5.000000,CE
55329,MIDCPNIFTY31JUL2512925CE,MIDCPNIFTY,2025-07-31,512925.0,140,OPTIDX,NFO,5.000000,CE
55333,MIDCPNIFTY31JUL2512975CE,MIDCPNIFTY,2025-07-31,512975.0,140,OPTIDX,NFO,5.000000,CE
55336,MIDCPNIFTY31JUL2512975PE,MIDCPNIFTY,2025-07-31,512975.0,140,OPTIDX,NFO,5.000000,PE
55380,MIDCPNIFTY31JUL2513375PE,MIDCPNIFTY,2025-07-31,513375.0,140,OPTIDX,NFO,5.000000,PE
55392,MIDCPNIFTY31JUL2513525PE,MIDCPNIFTY,2025-07-31,513525.0,140,OPTIDX,NFO,5.000000,PE
55393,MIDCPNIFTY31JUL2513550CE,MIDCPNIFTY,2025-07-31,513550.0,140,OPTIDX,NFO,5.000000,CE
55404,MIDCPNIFTY31JUL2513675PE,MIDCPNIFTY,2025-07-31,513675.0,140,OPTIDX,NFO,5.000000,PE
55405,MIDCPNIFTY31JUL2513700CE,MIDCPNIFTY,2025-07-31,513700.0,140,OPTIDX,NFO,5.000000,CE
55406,MIDCPNIFTY31JUL2513700PE,MIDCPNIFTY,2025-07-31,513700.0,140,OPTIDX,NFO,5.000000,PE
55412,MIDCPNIFTY31JUL2513775PE,MIDCPNIFTY,2025-07-31,513775.0,140,OPTIDX,NFO,5.000000,PE
55422,MIDCPNIFTY31JUL2513875PE,MIDCPNIFTY,2025-07-31,513875.0,140,OPTIDX,NFO,5.000000,PE
55424,MIDCPNIFTY31JUL2513900PE,MIDCPNIFTY,2025-07-31,513900.0,140,OPTIDX,NFO,5.000000,PE
55114,MIDCPNIFTY31JUL2510800PE,MIDCPNIFTY,2025-07-31,510800.0,140,OPTIDX,NFO,5.000000,PE
55126,MIDCPNIFTY31JUL2510900PE,MIDCPNIFTY,2025-07-31,510900.0,140,OPTIDX,NFO,5.000000,PE
55152,MIDCPNIFTY31JUL2511100PE,MIDCPNIFTY,2025-07-31,511100.0,140,OPTIDX,NFO,5.000000,PE
55162,MIDCPNIFTY31JUL2511225PE,MIDCPNIFTY,2025-07-31,511225.0,140,OPTIDX,NFO,5.000000,PE
55163,MIDCPNIFTY31JUL2511250CE,MIDCPNIFTY,2025-07-31,511250.0,140,OPTIDX,NFO,5.000000,CE
55166,MIDCPNIFTY31JUL2511275PE,MIDCPNIFTY,2025-07-31,511275.0,140,OPTIDX,NFO,5.000000,PE
55179,MIDCPNIFTY31JUL2511400PE,MIDCPNIFTY,2025-07-31,511400.0,140,OPTIDX,NFO,5.000000,PE
55203,MIDCPNIFTY31JUL2511650CE,MIDCPNIFTY,2025-07-31,511650.0,140,OPTIDX,NFO,5.000000,CE
55212,MIDCPNIFTY31JUL2511750PE,MIDCPNIFTY,2025-07-31,511750.0,140,OPTIDX,NFO,5.000000,PE
55215,MIDCPNIFTY31JUL2511800CE,MIDCPNIFTY,2025-07-31,511800.0,140,OPTIDX,NFO,5.000000,CE
55217,MIDCPNIFTY31JUL2511800PE,MIDCPNIFTY,2025-07-31,511800.0,140,OPTIDX,NFO,5.000000,PE
55233,MIDCPNIFTY31JUL2511975CE,MIDCPNIFTY,2025-07-31,511975.0,140,OPTIDX,NFO,5.000000,CE
55281,MIDCPNIFTY31JUL2512450CE,MIDCPNIFTY,2025-07-31,512450.0,140,OPTIDX,NFO,5.000000,CE
55293,MIDCPNIFTY31JUL2512525CE,MIDCPNIFTY,2025-07-31,512525.0,140,OPTIDX,NFO,5.000000,CE
55305,MIDCPNIFTY31JUL2512675CE,MIDCPNIFTY,2025-07-31,512675.0,140,OPTIDX,NFO,5.000000,CE
55309,MIDCPNIFTY31JUL2512725CE,MIDCPNIFTY,2025-07-31,512725.0,140,OPTIDX,NFO,5.000000,CE
55342,MIDCPNIFTY31JUL2513050PE,MIDCPNIFTY,2025-07-31,513050.0,140,OPTIDX,NFO,5.000000,PE
55343,MIDCPNIFTY31JUL2513075CE,MIDCPNIFTY,2025-07-31,513075.0,140,OPTIDX,NFO,5.000000,CE
55350,MIDCPNIFTY31JUL2513125CE,MIDCPNIFTY,2025-07-31,513125.0,140,OPTIDX,NFO,5.000000,CE
55360,MIDCPNIFTY31JUL2513200PE,MIDCPNIFTY,2025-07-31,513200.0,140,OPTIDX,NFO,5.000000,PE
55366,MIDCPNIFTY31JUL2513250PE,MIDCPNIFTY,2025-07-31,513250.0,140,OPTIDX,NFO,5.000000,PE
55371,MIDCPNIFTY31JUL2513275CE,MIDCPNIFTY,2025-07-31,513275.0,140,OPTIDX,NFO,5.000000,CE
55425,MIDCPNIFTY31JUL2513925CE,MIDCPNIFTY,2025-07-31,513925.0,140,OPTIDX,NFO,5.000000,CE
55388,MIDCPNIFTY31JUL2513475PE,MIDCPNIFTY,2025-07-31,513475.0,140,OPTIDX,NFO,5.000000,PE
55403,MIDCPNIFTY31JUL2513675CE,MIDCPNIFTY,2025-07-31,513675.0,140,OPTIDX,NFO,5.000000,CE
55421,MIDCPNIFTY31JUL2513875CE,MIDCPNIFTY,2025-07-31,513875.0,140,OPTIDX,NFO,5.000000,CE
55427,MIDCPNIFTY31JUL2513950CE,MIDCPNIFTY,2025-07-31,513950.0,140,OPTIDX,NFO,5.000000,CE
55436,MIDCPNIFTY31JUL2514050PE,MIDCPNIFTY,2025-07-31,514050.0,140,OPTIDX,NFO,5.000000,PE
55444,MIDCPNIFTY31JUL2514150PE,MIDCPNIFTY,2025-07-31,514150.0,140,OPTIDX,NFO,5.000000,PE
55125,MIDCPNIFTY31JUL2510900CE,MIDCPNIFTY,2025-07-31,510900.0,140,OPTIDX,NFO,5.000000,CE
55135,MIDCPNIFTY31JUL2511000CE,MIDCPNIFTY,2025-07-31,511000.0,140,OPTIDX,NFO,5.000000,CE
55165,MIDCPNIFTY31JUL2511275CE,MIDCPNIFTY,2025-07-31,511275.0,140,OPTIDX,NFO,5.000000,CE
55169,MIDCPNIFTY31JUL2511300PE,MIDCPNIFTY,2025-07-31,511300.0,140,OPTIDX,NFO,5.000000,PE
55177,MIDCPNIFTY31JUL2511375PE,MIDCPNIFTY,2025-07-31,511375.0,140,OPTIDX,NFO,5.000000,PE
55191,MIDCPNIFTY31JUL2511550CE,MIDCPNIFTY,2025-07-31,511550.0,140,OPTIDX,NFO,5.000000,CE
55210,MIDCPNIFTY31JUL2511725PE,MIDCPNIFTY,2025-07-31,511725.0,140,OPTIDX,NFO,5.000000,PE
55241,MIDCPNIFTY31JUL2512050CE,MIDCPNIFTY,2025-07-31,512050.0,140,OPTIDX,NFO,5.000000,CE
